ID,pubstatus,Internal Notes,Business Interest Details,Conflict,Conflicting Entity,Family Member,Owner 1,Pct 1,Owner 2,Pct 2,Owner 3,Pct 3,Owner 4,Pct 4,Total,EntityStatus,Ethics Doc 1,Ethics Doc 2,Ethics Doc 3,2015,2016,2017,Public Notes,Conflict Status (archive)
311,,,"Former member/president of Trump Canouan Estate LLC, in which Pres. Trump retains ownership interests.",Trump Canouan Estate,Trump Canouan Estate LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Canouan Estate Member Corp,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
312,,,"Former president/chairman/director of Trump Canouan Estate Member Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",Trump Canouan Estate,Trump Canouan Estate Member Corp,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
313,,,"Former member of the now-dormant or inactive Trump Caribbean LLC, in which Pres. Trump retains ownership interests.",Trump Caribbean,Trump Caribbean LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
315,,,"Former president/member of Trump Carousel LLC, in which Pres. Trump retains ownership interests. The company holds an operating agreement with the New York City Department of Parks &amp; Recreation.",Trump Carousel,Trump Carousel LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Carousel Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
314,,,"Former president/chairman/director of Trump Carousel Member Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",Trump Carousel,Trump Carousel Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
316,,,"Former president of the now-dormant or inactive Trump Central Park West Corp., in which Pres. Trump retains ownership interests.",Trump Central Park West,Trump Central Park West Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
318,,,"Former president/member of Trump Chicago Commercial Manager LLC, in which Pres. Trump retains ownership interests.",Trump Chicago Commercial,Trump Chicago Commercial Manager LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Chicago Commercial Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
317,,,"Former president/chairman/director of Trump Chicago Commercial Member Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",Trump Chicago Commercial,Trump Chicago Commercial Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
319,,,"Former president/member of the now-dormant or inactive Trump Chicago Development LLC, in which Pres. Trump retains ownership interests.",Trump Chicago Development,Trump Chicago Development LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
321,,,"Former president/member of Trump Chicago Hotel Manager LLC, in which Pres. Trump retains ownership interests.",Trump Chicago Hotel Manager,Trump Chicago Hotel Manager LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Chicago Hotel Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
320,,,"Former president/chairman/director of Trump Chicago Hotel Member Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",Trump Chicago Hotel Manager,Trump Chicago Hotel Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
614,,,"Former president of Trump Chicago Managing Member LLC, in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",,Trump Chicago Managing Member LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
615,,,"Former president of Trump Chicago Member LLC, in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",,Trump Chicago Member LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
323,,,"Former president/member of Trump Chicago Residential Manager LLC, in which Pres. Trump retains ownership interests.",Trump Chicago Residential,Trump Chicago Residential Manager LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Chicago Residential Member Corp,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
322,,,"Former president/chairman/director of Trump Chicago Residential Member Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",Trump Chicago Residential,Trump Chicago Residential Member Corp,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
616,,,"Former president of Trump Chicago Retail LLC, in which Pres. Trump retains ownership interests.",,Trump Chicago Retail LLC,Donald Trump,401 Mezz Venture LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
325,,,"Former president/member of the now-dormant or inactive Trump Chicago Retail Manager LLC, in which Pres. Trump retains ownership interests.",Trump Chicago Retail,Trump Chicago Retail Manager LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Chicago Retail Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
324,,,"Former president/chairman/director of the now-dormant or inactive Trump Chicago Retail Member Corp., in which Pres. Trump retains ownership interests.",Trump Chicago Retail,Trump Chicago Retail Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
327,,,"Former president/member of Trump Classic Cars LLC. The company, owned by Trump, was reportedly dissolved on Oct. 17, 2016.",Trump Classic Cars,Trump Classic Cars LLC,Donald Trump,"""Trump, Donald J.""",99.0,Trump Classic Cars Member Corp.,1.0,,0.0,,0.0,100,Resolved,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Resolved
326,,,"Former president/chairman/director of Trump Classic Cars Member Corp. The company, owned by Trump, was reportedly dissolved on Oct. 17, 2016.",Trump Classic Cars,Trump Classic Cars Member Corp.,Donald Trump,"""Trump, Donald J.""",100.0,,0.0,,0.0,,0.0,100,Resolved,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Resolved
328,,,"Former president of Trump Commercial Chicago LLC, in which Pres. Trump retains ownership interests.",Trump Commercial Chicago,Trump Commercial Chicago LLC,Donald Trump,401 North Wabash Venture LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
330,,,"Former director of Trump CPS Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",Trump Cps,Trump CPS Corp.,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
331,,,"Former member/president of Trump CPS LLC, in which Pres. Trump retains ownership interests.",Trump Cps,Trump CPS LLC,Donald Trump,The Donald J. Trump Revocable Trust,99.9,Trump CPS Corp.,0.1,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
599,,,"Former member of Trump Delmonico LLC, in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",,Trump Delmonico LLC,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
333,,,"Former president/member of the now-dormant or inactive Trump Development Services LLC, in which Pres. Trump retains ownership interests.",Trump Development Services,Trump Development Services LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Development Services Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
332,,,"Former president/director of the now-dormant or inactive Trump Development Services Member Corp., in which Pres. Trump retains ownership interests.",Trump Development Services,Trump Development Services Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
336,,,Former member/president of Trump Drinks Israel Holdings (resigned 2015). The company&#39;s current activity status and ownership structure are not disclosed.,Trump Drinks Israel Holdings,Trump Drinks Israel Holdings,Donald Trump,"""Trump, Donald J.""",99.0,Trump Drinks Israel Holdings Member Corp.,1.0,,0.0,,0.0,100,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Unclear
337,,,Former president/director/chairman of Trump Drinks Israel Holdings Member Corp. (resigned 2015). The company&#39;s current activity status and ownership structure are not disclosed.,Trump Drinks Israel Holdings,Trump Drinks Israel Holdings Member Corp.,Donald Trump,"""Trump, Donald J.""",100.0,,0.0,,0.0,,0.0,100,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Unclear
334,,,"Former member/president of the now-dormant or inactive Trump Drinks Israel LLC, in which Pres. Trump retains ownership interests.",Trump Drinks Israel,Trump Drinks Israel LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Drinks Israel Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
335,,,"Former president/director/chairman of the now-dormant or inactive Trump Drinks Israel Member Corp., in which Pres. Trump retains ownership interests.",Trump Drinks Israel,Trump Drinks Israel Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
338,,,"Former chairman/director of the now-dormant or inactive Trump Education ULC, in which Pres. Trump retains ownership interests.",Trump Education,Trump Education ULC,Donald Trump,The Trump Entrepreneur Initiative LLC (NY Domestic),100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
339,,,"Former president/treasurer/director of the now-dormant or inactive Trump Empire State, Inc., in which Pres. Trump retains ownership interests.",Trump Empire State,"""Trump Empire State, Inc.""",Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
340,,,"Former president of Trump Endeavor 12 LLC (Trump National Doral), in which Pres. Trump retains ownership interests.",Trump Endeavor 12,Trump Endeavor 12 LLC (Trump National Doral),Donald Trump,DJT Holdings LLC,99.0,Trump Endeavor 12 Manager Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
341,,,"Trump Endeavor 12 Manager Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Endeavor 12,Trump Endeavor 12 Manager Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
345,,,"Former member/president/secretary/treasurer of the now-dormant or inactive Trump EU Marks LLC, in which Pres. Trump retains ownership interests.",Trump Eu Marks,Trump EU Marks LLC,Donald Trump,Trump EU Marks Member Corp,1.0,DTTM Operations LLC,99.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
346,,,"Former president/director/chairman of the now-dormant or inactive Trump EU Marks Member Corp., in which Pres. Trump retains ownership interests.",Trump Eu Marks,Trump EU Marks Member Corp,Donald Trump,DTTM Operations Managing Member Corp.,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
348,,,"Former president/member of Trump Ferry Point LLC, in which Pres. Trump retains ownership interests. The company holds an operating agreement with the New York City Department of Parks &amp; Recreation.",Trump Ferry Point,"""Trump Ferry Point LLC (D/B/A Trump Golf Links Ferry Point [Delaware], Trump Golf Links Ferry Point [New York], Trump Golf Links [New York])""",Donald Trump,DJT Holdings LLC,99.0,Trump Ferry Point Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
347,,,"Former president/director/chairman of Trump Ferry Point Member Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income and is part of other entity structures.",Trump Ferry Point,Trump Ferry Point Member Corp.,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
